mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
11.346180200576782,0.017587927451867522,0.09343314170837402,0.0024658481241556472,0.9037200775820313,0.18025734698546372,3,584,0.22793516254194168,1.3542155772525126,0.9272059063689972,"{'colsample_bytree': np.float64(0.9037200775820313), 'learning_rate': np.float64(0.18025734698546372), 'max_depth': 3, 'n_estimators': 584, 'reg_alpha': np.float64(0.22793516254194168), 'reg_lambda': np.float64(1.3542155772525126), 'subsample': np.float64(0.9272059063689972)}",-5.73774735951853,-5.32290501906207,-5.411403228303782,-5.490685202294794,0.1783961236663736,11,-2.7592493360896104,-2.821595021715627,-2.8062680615225273,-2.7957041397759212,0.026526005617705645
21.910521189371746,0.09516692044326214,0.23481384913126627,0.0017466178798441806,0.8645035840204937,0.1565413658703297,7,430,0.6510770255019445,2.3299193510875615,0.9400154311159197,"{'colsample_bytree': np.float64(0.8645035840204937), 'learning_rate': np.float64(0.1565413658703297), 'max_depth': 7, 'n_estimators': 430, 'reg_alpha': np.float64(0.6510770255019445), 'reg_lambda': np.float64(2.3299193510875615), 'subsample': np.float64(0.9400154311159197)}",-5.689532630703975,-5.400665819751568,-5.397564145514055,-5.4959208653232,0.13691004800272893,12,-0.20560483579307917,-0.2137540761951664,-0.217386230176863,-0.21224838072170285,0.004926165009461876
10.507014751434326,0.01403028510564188,0.08738009134928386,0.006596486595710039,0.9303652916281717,0.011320904800926235,5,336,0.4848299713589832,1.8848720657805407,0.7077649335194086,"{'colsample_bytree': np.float64(0.9303652916281717), 'learning_rate': np.float64(0.011320904800926235), 'max_depth': 5, 'n_estimators': 336, 'reg_alpha': np.float64(0.4848299713589832), 'reg_lambda': np.float64(1.8848720657805407), 'subsample': np.float64(0.7077649335194086)}",-5.770343848574227,-5.259771219939699,-5.499975479941546,-5.5100301828184906,0.2085616216935268,13,-4.465693291999714,-4.638951528793989,-4.553871073835779,-4.55283863154316,0.07073614638019668
12.15723983446757,0.07193690097878293,0.16855287551879883,0.003425925528527992,0.6975751180009072,0.1860651845008209,6,389,0.32533033076326434,1.277354579378964,0.7085396127095583,"{'colsample_bytree': np.float64(0.6975751180009072), 'learning_rate': np.float64(0.1860651845008209), 'max_depth': 6, 'n_estimators': 389, 'reg_alpha': np.float64(0.32533033076326434), 'reg_lambda': np.float64(1.277354579378964), 'subsample': np.float64(0.7085396127095583)}",-5.773014851489305,-5.429846622800354,-5.375074858588922,-5.525978777626193,0.17610622340126336,14,-0.47822899057552165,-0.46773807327909206,-0.4827042636518713,-0.476223775835495,0.006272287099284843
11.28061350186666,0.047840008573782906,0.1552246411641439,0.008337470036157315,0.6015306123673847,0.1891421784060164,5,442,0.16122128725400442,2.359395304685146,0.9232481518257668,"{'colsample_bytree': np.float64(0.6015306123673847), 'learning_rate': np.float64(0.1891421784060164), 'max_depth': 5, 'n_estimators': 442, 'reg_alpha': np.float64(0.16122128725400442), 'reg_lambda': np.float64(2.359395304685146), 'subsample': np.float64(0.9232481518257668)}",-5.800241824275879,-5.392821291732886,-5.406779000864342,-5.533280705624368,0.18885600081331605,15,-1.0673764059000637,-1.1216546723031728,-1.0562297403433338,-1.0817536061821902,0.028578935674743306
11.057156324386597,0.0418256090701179,0.16882975896199545,0.050602340026672125,0.8167018782552118,0.17557751213566639,6,307,0.18657005888603584,2.2851179969799555,0.8157368967662603,"{'colsample_bytree': np.float64(0.8167018782552118), 'learning_rate': np.float64(0.17557751213566639), 'max_depth': 6, 'n_estimators': 307, 'reg_alpha': np.float64(0.18657005888603584), 'reg_lambda': np.float64(2.2851179969799555), 'subsample': np.float64(0.8157368967662603)}",-5.761568361795658,-5.408644533380288,-5.489208150952491,-5.553140348709479,0.15100618441721583,16,-0.7815439977584738,-0.8096157187154326,-0.8155654445721305,-0.8022417203486789,0.014835691192936975
9.01126535733541,0.17011973749658207,0.20215384165445963,0.024231530476239396,0.5066324805799333,0.18901833358012204,4,464,0.015966252220214194,0.961787651244298,0.6964101864104046,"{'colsample_bytree': np.float64(0.5066324805799333), 'learning_rate': np.float64(0.18901833358012204), 'max_depth': 4, 'n_estimators': 464, 'reg_alpha': np.float64(0.015966252220214194), 'reg_lambda': np.float64(0.961787651244298), 'subsample': np.float64(0.6964101864104046)}",-5.801318429820483,-5.446126075760075,-5.423967814078636,-5.5571374398863975,0.1728988413766427,17,-1.9450741131956877,-1.9659684309034184,-1.9865435824658269,-1.965862042188311,0.016930007074339552
5.825723886489868,0.07103143014107213,0.06394243240356445,0.007367584377815645,0.6872700594236812,0.19063571821788408,5,271,0.5986584841970366,0.812037280884873,0.662397808134481,"{'colsample_bytree': np.float64(0.6872700594236812), 'learning_rate': np.float64(0.19063571821788408), 'max_depth': 5, 'n_estimators': 271, 'reg_alpha': np.float64(0.5986584841970366), 'reg_lambda': np.float64(0.812037280884873), 'subsample': np.float64(0.662397808134481)}",-5.801363258448755,-5.489125563050723,-5.415337482573311,-5.568608768024263,0.16731638655495157,18,-1.6210624647266323,-1.6701211740058408,-1.6325998846764294,-1.6412611744696342,0.020943617877480485
13.325308720270792,0.09732920941539558,0.3185416062672933,0.05644346202502301,0.5290418060840998,0.1745734676972377,6,559,0.7080725777960455,0.5411689885916049,0.9879639408647978,"{'colsample_bytree': np.float64(0.5290418060840998), 'learning_rate': np.float64(0.1745734676972377), 'max_depth': 6, 'n_estimators': 559, 'reg_alpha': np.float64(0.7080725777960455), 'reg_lambda': np.float64(0.5411689885916049), 'subsample': np.float64(0.9879639408647978)}",-5.899781114039938,-5.335587596293029,-5.478096408280361,-5.571155039537776,0.2395461166533294,19,-0.2672351877365247,-0.27342666612861316,-0.29284087530772196,-0.27783424305761995,0.010908188355153997
11.389590740203857,0.0940297827802527,0.20932825406392416,0.02510558204889273,0.6914634373768949,0.19462529812392973,5,456,0.7217295211648732,0.9719698394979115,0.7024273291045295,"{'colsample_bytree': np.float64(0.6914634373768949), 'learning_rate': np.float64(0.19462529812392973), 'max_depth': 5, 'n_estimators': 456, 'reg_alpha': np.float64(0.7217295211648732), 'reg_lambda': np.float64(0.9719698394979115), 'subsample': np.float64(0.7024273291045295)}",-5.779977755498586,-5.488710278067792,-5.603207885786466,-5.623965306450948,0.11981190463028905,20,-0.9161433939680257,-0.930507871065607,-0.9185168680872592,-0.9217227110402972,0.006287162706732513
