mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_fit_intercept,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.22952938079833984,0.004777388205711197,0.012028137842814127,0.0012590919448552877,True,{'fit_intercept': True},-6.291870007567015,-6.161679025694326,-6.2160166481193215,-6.22318856046022,0.0533916359567854,1,-6.184321226227903,-6.2493157141174205,-6.222486622337855,-6.218707854227726,0.02666808554968229
0.16802088419596353,0.002250571246442735,0.01197036107381185,0.0015794114347298777,False,{'fit_intercept': False},-15.302339274937916,-15.203373147833283,-15.247400428672414,-15.25103761714787,0.040484527361508614,2,-15.215339031650213,-15.265310037909828,-15.242148452826083,-15.240932507462041,0.020418688482137386
